Private Entity,External URI,Confidence
Leonardo DiCaprio,http://www.wikidata.org/entity/Q38111,1.0
Leone,http://www.wikidata.org/entity/Q17372425,1.0
Lepic,http://www.wikidata.org/entity/Q47799471,1.0
Lesley,http://www.wikidata.org/entity/Q18658557,1.0
Leslie,http://www.wikidata.org/entity/Q26736517,1.0
Lesnic,http://www.wikidata.org/entity/Q843118,0.83
Leston,http://www.wikidata.org/entity/Q37034274,1.0
Lethal Weapon 4,http://www.wikidata.org/entity/Q429397,1.0
Levy,http://www.wikidata.org/entity/Q14626636,1.0
Lewis,http://www.wikidata.org/entity/Q426463,1.0
Lewis Milestone,http://www.wikidata.org/entity/Q285928,1.0
Lewis Rose,http://www.wikidata.org/entity/Q20713831,1.0
Lexington,http://www.wikidata.org/entity/Q49241,1.0
Li,http://www.wikidata.org/entity/Q347,0.27
Li-Wei,http://www.wikidata.org/entity/Q102325146,0.83
Liam,http://www.wikidata.org/entity/Q1822658,1.0
Liam Dickinson,http://www.wikidata.org/entity/Q3237644,1.0
Libbey,http://www.wikidata.org/entity/Q6540389,1.0
Liesl,http://www.wikidata.org/entity/Q6544328,1.0
Lili Reinhart,http://www.wikidata.org/entity/Q28653501,1.0
Lilly,http://www.wikidata.org/entity/Q16290534,1.0
Lilly Wachowski,http://www.wikidata.org/entity/Q9544977,1.0
Lim,http://www.wikidata.org/entity/Q102172,0.27
Lin,http://www.wikidata.org/entity/Q15242576,1.0
Lina Esco,http://www.wikidata.org/entity/Q2655318,1.0
Linda,http://www.wikidata.org/entity/Q1136594,1.0
Linder,http://www.wikidata.org/entity/Q21504803,1.0
Lindsay Fleay,http://www.wikidata.org/entity/Q6552704,1.0
Lindsey Bahr,http://www.wikidata.org/entity/Q24762796,1.0
Linson,http://www.wikidata.org/entity/Q16815822,1.0
Lior Raz,http://www.wikidata.org/entity/Q6801618,1.0
Lipa,http://www.wikidata.org/entity/Q1725,1.0
Lisa,http://www.wikidata.org/entity/Q1588186,1.0
Lisa Gerrard,http://www.wikidata.org/entity/Q40580,1.0
Lisa Kennedy,http://www.wikidata.org/entity/Q57981672,0.89
Lisa Schwarzbaum,http://www.wikidata.org/entity/Q6558398,1.0
Little Henry,http://www.wikidata.org/entity/Q3018974,0.6
Liu,http://www.wikidata.org/entity/Q39000092,1.0
Lochun,http://www.wikidata.org/entity/Q1760241,0.17
Lois,http://www.wikidata.org/entity/Q3836481,1.0
Lola Tung,http://www.wikidata.org/entity/Q113644237,1.0
London,http://www.wikidata.org/entity/Q84,1.0
Lorenzo di Bonaventura,http://www.wikidata.org/entity/Q636664,1.0
Lori Petty,http://www.wikidata.org/entity/Q261639,1.0
Los Angeles,http://www.wikidata.org/entity/Q65,1.0
Lost in Space,http://www.wikidata.org/entity/Q536137,1.0
Lou Diamond Phillips,http://www.wikidata.org/entity/Q319725,1.0
Lou Lumenick,http://www.wikidata.org/entity/Q16136736,1.0
Loughrey,http://www.wikidata.org/entity/Q37131595,1.0
Louis,http://www.wikidata.org/entity/Q2897866,1.0
Louis B.,http://www.wikidata.org/entity/Q319682,0.73
Louise Harris,http://www.wikidata.org/entity/Q124221167,1.0
Love,http://www.wikidata.org/entity/Q316,1.0
Loveridge,http://www.wikidata.org/entity/Q21510825,1.0
Luanne,http://www.wikidata.org/entity/Q88542396,1.0
Lubin,http://www.wikidata.org/entity/Q237512,1.0
Luc-as,http://www.wikidata.org/entity/Q114576070,0.56
Luca Brasi,http://www.wikidata.org/entity/Q1159541,1.0
Lucas,http://www.wikidata.org/entity/Q12325000,1.0
Lucia,http://www.wikidata.org/entity/Q1160640,1.0
Lucilla,http://www.wikidata.org/entity/Q6697248,1.0
Lucius,http://www.wikidata.org/entity/Q12382759,1.0
Lucius Septimius Severus,http://www.wikidata.org/entity/Q1442,0.83
Lucius Verus,http://www.wikidata.org/entity/Q1433,1.0
Lucy,http://www.wikidata.org/entity/Q13365715,1.0
Lucy Autrey,http://www.wikidata.org/entity/Q111590759,0.76
Lucy Edwards,http://www.wikidata.org/entity/Q126949453,1.0
Lucy Fisher,http://www.wikidata.org/entity/Q16136044,1.0
Lucy Mancini,http://www.wikidata.org/entity/Q1149641,1.0
Luhr,http://www.wikidata.org/entity/Q47460398,0.75
Lukas Haas,http://www.wikidata.org/entity/Q532169,1.0
Luke,http://www.wikidata.org/entity/Q4927045,1.0
Luke Helder,http://www.wikidata.org/entity/Q6702031,1.0
Luke S.,http://www.wikidata.org/entity/Q105849421,0.7
Luke Skywalker,http://www.wikidata.org/entity/Q51746,1.0
Luminet,http://www.wikidata.org/entity/Q51947571,1.0
Lussier,http://www.wikidata.org/entity/Q21493065,1.0
Lyman,http://www.wikidata.org/entity/Q19830595,1.0
Lynda Obst,http://www.wikidata.org/entity/Q6708571,1.0
Lynette,http://www.wikidata.org/entity/Q20899006,1.0
M. C. Escher,http://www.wikidata.org/entity/Q1470,1.0
M. Night Shyamalan,http://www.wikidata.org/entity/Q51489,1.0
MEGAN THEE STALLION,http://www.wikidata.org/entity/Q59268408,1.0
Maane,http://www.wikidata.org/entity/Q27711941,0.16
MacDonald,http://www.wikidata.org/entity/Q2778569,1.0
MacKay,http://www.wikidata.org/entity/Q63978307,1.0
MacWilliams,http://www.wikidata.org/entity/Q6722154,1.0
Macek,http://www.wikidata.org/entity/Q25482164,1.0
Mack,http://www.wikidata.org/entity/Q16876201,1.0
Mackenzie Foy,http://www.wikidata.org/entity/Q94913,1.0
Macrinus,http://www.wikidata.org/entity/Q3274818,1.0
Madonna,http://www.wikidata.org/entity/Q1744,1.0
Maeda,http://www.wikidata.org/entity/Q61121255,1.0
Maeil Business Newspaper,http://www.wikidata.org/entity/Q625035,1.0
Magazine,http://www.wikidata.org/entity/Q41298,1.0
Magma,http://www.wikidata.org/entity/Q42278,1.0
Mahdawi,http://www.wikidata.org/entity/Q2917193,0.17
Mahiro,http://www.wikidata.org/entity/Q134561064,1.0
Mainichi Shimbun,http://www.wikidata.org/entity/Q1136866,1.0
Maitland,http://www.wikidata.org/entity/Q1531980,1.0
Maitland McDonagh,http://www.wikidata.org/entity/Q6737166,1.0
Makuch,http://www.wikidata.org/entity/Q27943112,1.0
Mal,http://www.wikidata.org/entity/Q36236,0.5
Malanowski,http://www.wikidata.org/entity/Q11766723,1.0
Malcolm X,http://www.wikidata.org/entity/Q43303,1.0
Malick,http://www.wikidata.org/entity/Q20750548,1.0
Malkin,http://www.wikidata.org/entity/Q135032775,1.0
Mama,http://www.wikidata.org/entity/Q7560,0.2
Mami,http://www.wikidata.org/entity/Q37087349,1.0
Mamoru Oshii,http://www.wikidata.org/entity/Q285084,1.0
Mane,http://www.wikidata.org/entity/Q637211,1.0
Manex Visual Effects,http://www.wikidata.org/entity/Q6748456,1.0
Mann,http://www.wikidata.org/entity/Q21507877,1.0
Manser,http://www.wikidata.org/entity/Q56244576,1.0
Mantilla,http://www.wikidata.org/entity/Q28800736,1.0
Marc,http://www.wikidata.org/entity/Q17520944,1.0
Marc Hairston,http://www.wikidata.org/entity/Q58326900,1.0
March 13,http://www.wikidata.org/entity/Q2400,1.0
March 1967,http://www.wikidata.org/entity/Q13071475,1.0
March 1998,http://www.wikidata.org/entity/Q3294932,1.0
March 1999,http://www.wikidata.org/entity/Q1075786,1.0
March 2006,http://www.wikidata.org/entity/Q329033,1.0
March 2007,http://www.wikidata.org/entity/Q234603,1.0
March 2011,http://www.wikidata.org/entity/Q245309,1.0
March 2017,http://www.wikidata.org/entity/Q23994849,1.0
March 23,http://www.wikidata.org/entity/Q2445,1.0
March 28,http://www.wikidata.org/entity/Q2458,1.0
Marche,http://www.wikidata.org/entity/Q1279,1.0
Marco della,http://www.wikidata.org/entity/Q3283431,0.76
Marcus,http://www.wikidata.org/entity/Q4642,1.0
Marcus Aurelius,http://www.wikidata.org/entity/Q1430,1.0
Marcus Chong,http://www.wikidata.org/entity/Q1236595,1.0
Margaret Pomeranz,http://www.wikidata.org/entity/Q15524941,1.0
Margeaux,http://www.wikidata.org/entity/Q20657262,1.0
Margy,http://www.wikidata.org/entity/Q2071326,0.37
Mari Natsuki,http://www.wikidata.org/entity/Q1190336,1.0
Marian,http://www.wikidata.org/entity/Q545486,1.0
Mariano,http://www.wikidata.org/entity/Q568979,1.0
Marikar,http://www.wikidata.org/entity/Q6763424,0.7
Marilyn Monroe,http://www.wikidata.org/entity/Q4616,1.0
Mario Puzo,http://www.wikidata.org/entity/Q182870,1.0
Marion Cotillard,http://www.wikidata.org/entity/Q8927,1.0
Mark,http://www.wikidata.org/entity/Q13610143,1.0
Mark Boone Junior,http://www.wikidata.org/entity/Q718382,1.0
Mark Cotta,http://www.wikidata.org/entity/Q26279931,0.91
Mark Cotta Vaz,http://www.wikidata.org/entity/Q18352802,1.0
Mark Driscoll,http://www.wikidata.org/entity/Q16193086,1.0
Mark Fisher,http://www.wikidata.org/entity/Q3849477,1.0
Mark Hamill,http://www.wikidata.org/entity/Q210447,1.0
Mark Kennedy,http://www.wikidata.org/entity/Q1900180,1.0
Mark Kermode,http://www.wikidata.org/entity/Q1282562,1.0
Mark Laurence,http://www.wikidata.org/entity/Q113510501,0.76
Mark Romanek,http://www.wikidata.org/entity/Q538145,1.0
Mark Ruffalo,http://www.wikidata.org/entity/Q41422,1.0
Mark Steyn,http://www.wikidata.org/entity/Q332357,1.0
Mark Swift,http://www.wikidata.org/entity/Q123705942,1.0
Mark W ,http://www.wikidata.org/entity/Q113535220,0.67
Mark William,http://www.wikidata.org/entity/Q44304,0.15
Markell,http://www.wikidata.org/entity/Q36860259,1.0
Marla,http://www.wikidata.org/entity/Q20000225,1.0
Marla Singer,http://www.wikidata.org/entity/Q3849680,1.0
Marlon Brando,http://www.wikidata.org/entity/Q34012,1.0
Marlow,http://www.wikidata.org/entity/Q37175572,1.0
Marni,http://www.wikidata.org/entity/Q3650853,1.0
Mars Hill Church,http://www.wikidata.org/entity/Q6773137,1.0
Marsha Ivins,http://www.wikidata.org/entity/Q41632,1.0
Martens,http://www.wikidata.org/entity/Q16876487,1.0
Martha,http://www.wikidata.org/entity/Q16279062,1.0
Martin,http://www.wikidata.org/entity/Q18002399,1.0
Martin Ritt,http://www.wikidata.org/entity/Q287451,1.0
Martin Scorsese,http://www.wikidata.org/entity/Q41148,1.0
Martin Sheen,http://www.wikidata.org/entity/Q184572,1.0
Martin Talbot,http://www.wikidata.org/entity/Q111253542,1.0
Martino,http://www.wikidata.org/entity/Q12900955,1.0
Marty,http://www.wikidata.org/entity/Q16279078,1.0
Marvel Cinematic Universe,http://www.wikidata.org/entity/Q642878,1.0
Marvin Gaye,http://www.wikidata.org/entity/Q189758,1.0
Maslin,http://www.wikidata.org/entity/Q2926444,0.67
Masters,http://www.wikidata.org/entity/Q183816,0.64
Matrix,http://www.wikidata.org/entity/Q11231115,1.0
Matt,http://www.wikidata.org/entity/Q1158973,1.0
Matt Damon,http://www.wikidata.org/entity/Q175535,1.0
Matt Doran,http://www.wikidata.org/entity/Q2424724,1.0
Matt Goldberg,http://www.wikidata.org/entity/Q115614651,1.0
Matt Lucas,http://www.wikidata.org/entity/Q317251,1.0
Matt Reeves,http://www.wikidata.org/entity/Q931613,1.0
Matt Zoller,http://www.wikidata.org/entity/Q130198995,0.96
Matt Zoller Seitz,http://www.wikidata.org/entity/Q16226322,1.0
Matter Out of Place,http://www.wikidata.org/entity/Q117814179,1.0
Matthew,http://www.wikidata.org/entity/Q4927231,1.0
Matthew F.,http://www.wikidata.org/entity/Q361308,0.69
Matthew McConaughey,http://www.wikidata.org/entity/Q188955,1.0
Matthew Modine,http://www.wikidata.org/entity/Q318249,1.0
Matthew Saunders,http://www.wikidata.org/entity/Q56755562,1.0
Matthews,http://www.wikidata.org/entity/Q1158535,1.0
Matthies,http://www.wikidata.org/entity/Q103041259,1.0
Maureen Lee,http://www.wikidata.org/entity/Q6792707,1.0
Maureen Lipman,http://www.wikidata.org/entity/Q3300246,1.0
Maurice,http://www.wikidata.org/entity/Q1472321,1.0
Maurice Fischer,http://www.wikidata.org/entity/Q174087,1.0
Max,http://www.wikidata.org/entity/Q16422172,1.0
Max Payne,http://www.wikidata.org/entity/Q1175156,1.0
Max Steiner,http://www.wikidata.org/entity/Q350704,1.0
Maximus,http://www.wikidata.org/entity/Q20000647,1.0
Maximus Decimus Meridius,http://www.wikidata.org/entity/Q64764989,1.0
May 2023,http://www.wikidata.org/entity/Q61312956,1.0
May Calamawy,http://www.wikidata.org/entity/Q97319251,1.0
Maya,http://www.wikidata.org/entity/Q935522,1.0
Mayer,http://www.wikidata.org/entity/Q13725587,1.0
Maysa,http://www.wikidata.org/entity/Q2635164,0.5
McAdams,http://www.wikidata.org/entity/Q27614803,1.0
McCaffrey,http://www.wikidata.org/entity/Q3303598,1.0
McCall,http://www.wikidata.org/entity/Q21449529,1.0
McCarthy,http://www.wikidata.org/entity/Q24419041,1.0
McClintock,http://www.wikidata.org/entity/Q24953220,1.0
McCluskey,http://www.wikidata.org/entity/Q21509180,1.0
McConaughey,http://www.wikidata.org/entity/Q36985466,1.0
McCormick,http://www.wikidata.org/entity/Q15224082,1.0
McCutcheon,http://www.wikidata.org/entity/Q21450285,1.0
McDonagh,http://www.wikidata.org/entity/Q21511809,1.0
McGee,http://www.wikidata.org/entity/Q21452384,1.0
McGinley,http://www.wikidata.org/entity/Q21509860,1.0
McGlynn,http://www.wikidata.org/entity/Q21511275,1.0
McIntyre,http://www.wikidata.org/entity/Q21507704,1.0
McKenna,http://www.wikidata.org/entity/Q16876701,1.0
McMahon,http://www.wikidata.org/entity/Q2568504,1.0
McMillan,http://www.wikidata.org/entity/Q16876713,1.0
McNary,http://www.wikidata.org/entity/Q16865066,1.0
McPherson,http://www.wikidata.org/entity/Q21507904,1.0
McTighe,http://www.wikidata.org/entity/Q37490148,1.0
Meagan,http://www.wikidata.org/entity/Q20899008,1.0
Mears,http://www.wikidata.org/entity/Q28871536,1.0
Meat Loaf,http://www.wikidata.org/entity/Q152929,1.0
Mechanic,http://www.wikidata.org/entity/Q327029,1.0
Meg,http://www.wikidata.org/entity/Q19831817,1.0
Megachurch,http://www.wikidata.org/entity/Q781549,1.0
Megan,http://www.wikidata.org/entity/Q1130292,1.0
Megan Thee Stallion,http://www.wikidata.org/entity/Q59268408,1.0
Meiji,http://www.wikidata.org/entity/Q174231,0.56
Mein Kampf,http://www.wikidata.org/entity/Q48244,1.0
Meirelles,http://www.wikidata.org/entity/Q106414702,1.0
Melania,http://www.wikidata.org/entity/Q67123870,1.0
Melanie,http://www.wikidata.org/entity/Q1064920,1.0
Melzer,http://www.wikidata.org/entity/Q15073892,1.0
Mendelson,http://www.wikidata.org/entity/Q37484074,1.0
Menon,http://www.wikidata.org/entity/Q36981039,1.0
Mercedes,http://www.wikidata.org/entity/Q255209,1.0
Mercuri,http://www.wikidata.org/entity/Q37486936,1.0
Mercury Records,http://www.wikidata.org/entity/Q165745,1.0
Meriah,http://www.wikidata.org/entity/Q123713247,1.0
Merian C. Cooper,http://www.wikidata.org/entity/Q446427,1.0
Merzer,http://www.wikidata.org/entity/Q135652347,0.15
Mes,http://www.wikidata.org/entity/Q28977083,0.12
Mescal,http://www.wikidata.org/entity/Q37574068,1.0
Metacritic,http://www.wikidata.org/entity/Q150248,1.0
Meyer,http://www.wikidata.org/entity/Q46767,1.0
Mia,http://www.wikidata.org/entity/Q1747696,1.0
Miami-Dade County,http://www.wikidata.org/entity/Q468557,1.0
Michael,http://www.wikidata.org/entity/Q4927524,1.0
Michael Alan Kahn,http://www.wikidata.org/entity/Q6847454,0.62
Michael B. Jordan,http://www.wikidata.org/entity/Q3308007,1.0
Michael Caine,http://www.wikidata.org/entity/Q123351,1.0
Michael Chiklis,http://www.wikidata.org/entity/Q313653,1.0
Michael Clayton,http://www.wikidata.org/entity/Q694140,1.0
Michael Corleone,http://www.wikidata.org/entity/Q835154,1.0
Michael De Luca,http://www.wikidata.org/entity/Q920273,1.0
Michael Eisner,http://www.wikidata.org/entity/Q727953,1.0
Michael Ireland,http://www.wikidata.org/entity/Q53997873,1.0
Michael John,http://www.wikidata.org/entity/Q114648622,0.8
Michael Kaplan,http://www.wikidata.org/entity/Q3308290,1.0
Michael L.,http://www.wikidata.org/entity/Q110621600,0.77
Michael Massee,http://www.wikidata.org/entity/Q526468,1.0
Michael Medved,http://www.wikidata.org/entity/Q6832789,1.0
Michael Phillips,http://www.wikidata.org/entity/Q114450259,1.0
Michael Rapaport,http://www.wikidata.org/entity/Q342252,1.0
Michael Reid MacKay,http://www.wikidata.org/entity/Q3856247,0.97
Michael Rizzi,http://www.wikidata.org/entity/Q67175536,1.0
Michael Shamus Wiles,http://www.wikidata.org/entity/Q16186952,1.0
Michael Simpson,http://www.wikidata.org/entity/Q46630268,1.0
Michael Sragow,http://www.wikidata.org/entity/Q6834545,1.0
Michael Stipe,http://www.wikidata.org/entity/Q215182,1.0
Michael Tritter,http://www.wikidata.org/entity/Q3856283,1.0
Michael Wilmington,http://www.wikidata.org/entity/Q120018942,1.0
Michael Wood,http://www.wikidata.org/entity/Q209394,1.0
Michaela,http://www.wikidata.org/entity/Q776529,1.0
Michaels,http://www.wikidata.org/entity/Q21492478,1.0
Michel Foucault,http://www.wikidata.org/entity/Q44272,1.0
Michel Gondry,http://www.wikidata.org/entity/Q126098,1.0
Michio Kaku,http://www.wikidata.org/entity/Q486882,1.0
Mick,http://www.wikidata.org/entity/Q1931313,1.0
Mick LaSalle,http://www.wikidata.org/entity/Q11882399,1.0
Mike,http://www.wikidata.org/entity/Q361309,1.0
Mike Fleming Jr,http://www.wikidata.org/entity/Q24261934,0.97
Mike Ro,http://www.wikidata.org/entity/Q970515,0.78
Mike Scott,http://www.wikidata.org/entity/Q1849355,1.0
Mike Tyson,http://www.wikidata.org/entity/Q79031,1.0
Mikey Madison,http://www.wikidata.org/entity/Q26923245,1.0
Mikulec,http://www.wikidata.org/entity/Q37489107,1.0
Milchan,http://www.wikidata.org/entity/Q117848239,1.0
Miles,http://www.wikidata.org/entity/Q6851298,1.0
Miles Teller,http://www.wikidata.org/entity/Q267330,1.0
Milestone,http://www.wikidata.org/entity/Q10145,1.0
Millennium,http://www.wikidata.org/entity/Q36507,1.0
Miller,http://www.wikidata.org/entity/Q1605060,1.0
Mills,http://www.wikidata.org/entity/Q5195456,1.0
Milton Park,http://www.wikidata.org/entity/Q111024684,1.0
Min,http://www.wikidata.org/entity/Q7727,0.67
Min-soo,http://www.wikidata.org/entity/Q6862496,0.77
Minhyeok,http://www.wikidata.org/entity/Q16256356,0.94
Minneapolis,http://www.wikidata.org/entity/Q36091,1.0
Minos,http://www.wikidata.org/entity/Q15765769,1.0
Minotaur,http://www.wikidata.org/entity/Q129866,1.0
Miriam,http://www.wikidata.org/entity/Q1938195,1.0
Mirjalili,http://www.wikidata.org/entity/Q111633077,0.56
Misek,http://www.wikidata.org/entity/Q37458920,1.0
Mislav,http://www.wikidata.org/entity/Q22266714,1.0
Mitch McCormick,http://www.wikidata.org/entity/Q100881828,1.0
Mitchell,http://www.wikidata.org/entity/Q179205,1.0
Mitsuhisa Ishikawa,http://www.wikidata.org/entity/Q121036277,1.0
Miyazaki,http://www.wikidata.org/entity/Q130300,0.59
Miyu Irino,http://www.wikidata.org/entity/Q2994624,1.0
Mizukubo,http://www.wikidata.org/entity/Q51587838,1.0
Moana 2,http://www.wikidata.org/entity/Q124457266,1.0
Modern Family,http://www.wikidata.org/entity/Q16756,1.0
Modo,http://www.wikidata.org/entity/Q8002019,1.0
Moe,http://www.wikidata.org/entity/Q13351,0.15
Moe Greene,http://www.wikidata.org/entity/Q2284305,1.0
Moir,http://www.wikidata.org/entity/Q6894677,1.0
Momoe,http://www.wikidata.org/entity/Q1198084,0.5
Monday,http://www.wikidata.org/entity/Q105,1.0
Monica,http://www.wikidata.org/entity/Q14013933,1.0
Monomyth,http://www.wikidata.org/entity/Q112269979,1.0
Mononoke,http://www.wikidata.org/entity/Q503186,0.15
Monster Magnet,http://www.wikidata.org/entity/Q135078750,1.0
Montesano,http://www.wikidata.org/entity/Q987133,1.0
Montini,http://www.wikidata.org/entity/Q37485801,1.0
Moon,http://www.wikidata.org/entity/Q16877383,1.0
Moore,http://www.wikidata.org/entity/Q10588869,1.0
Moreau,http://www.wikidata.org/entity/Q16877399,1.0
Morgan Freeman,http://www.wikidata.org/entity/Q48337,1.0
Morgana King,http://www.wikidata.org/entity/Q524930,1.0
Morimoto,http://www.wikidata.org/entity/Q21449199,1.0
Morpheus,http://www.wikidata.org/entity/Q6913388,1.0
Morrison,http://www.wikidata.org/entity/Q374745,1.0
Mose,http://www.wikidata.org/entity/Q90733312,1.0
Moses,http://www.wikidata.org/entity/Q13554012,1.0
Mosley,http://www.wikidata.org/entity/Q3866123,1.0
Moss,http://www.wikidata.org/entity/Q16877457,1.0
Mottainai,http://www.wikidata.org/entity/Q2741101,1.0
Mouse,http://www.wikidata.org/entity/Q83310,0.62
Movie,http://www.wikidata.org/entity/Q11424,0.22
Mozart,http://www.wikidata.org/entity/Q254,0.41
Mueller,http://www.wikidata.org/entity/Q15042884,1.0
Muir,http://www.wikidata.org/entity/Q16877581,1.0
Mumbai,http://www.wikidata.org/entity/Q1156,1.0
Mumford,http://www.wikidata.org/entity/Q16877603,1.0
Munich,http://www.wikidata.org/entity/Q1726,1.0
Murph,http://www.wikidata.org/entity/Q1953798,0.91
Murphy,http://www.wikidata.org/entity/Q1953798,1.0
Murray,http://www.wikidata.org/entity/Q1308329,1.0
Mustafa,http://www.wikidata.org/entity/Q4308518,1.0
NASA,http://www.wikidata.org/entity/Q309751,1.0
NME,http://www.wikidata.org/entity/Q192632,1.0
NPR,http://www.wikidata.org/entity/Q671510,1.0
NTV,http://www.wikidata.org/entity/Q3415778,0.27
NYPD,http://www.wikidata.org/entity/Q328473,0.23
Nakayoshi,http://www.wikidata.org/entity/Q749250,1.0
Naman,http://www.wikidata.org/entity/Q37550980,1.0
Namgoong,http://www.wikidata.org/entity/Q4312911,0.8
Nancy,http://www.wikidata.org/entity/Q40898,1.0
Nancy Downs,http://www.wikidata.org/entity/Q94226501,1.0
Naomi,http://www.wikidata.org/entity/Q18508449,1.0
Naomi Clarke,http://www.wikidata.org/entity/Q58211922,0.92
Naomi Watts,http://www.wikidata.org/entity/Q132616,1.0
Napier,http://www.wikidata.org/entity/Q203380,1.0
Napoleon,http://www.wikidata.org/entity/Q517,1.0
Narrator,http://www.wikidata.org/entity/Q755070,1.0
Nash,http://www.wikidata.org/entity/Q1965666,1.0
Nashawaty,http://www.wikidata.org/entity/Q37180379,1.0
Natale,http://www.wikidata.org/entity/Q25938837,1.0
Natalie,http://www.wikidata.org/entity/Q180919,0.74
Natalie Wood,http://www.wikidata.org/entity/Q180919,1.0
Natasha,http://www.wikidata.org/entity/Q1418855,1.0
Nate,http://www.wikidata.org/entity/Q1966375,1.0
Nathan,http://www.wikidata.org/entity/Q11167678,1.0
Nathan Crowley,http://www.wikidata.org/entity/Q3336708,1.0
Nathan Rabin,http://www.wikidata.org/entity/Q6969297,1.0
National Film Registry,http://www.wikidata.org/entity/Q823422,1.0
Nausicaa.net,http://www.wikidata.org/entity/Q6981419,1.0
Navajo,http://www.wikidata.org/entity/Q108266,1.0
Navarro,http://www.wikidata.org/entity/Q9048977,1.0
Navratil,http://www.wikidata.org/entity/Q37040653,1.0
Nayman,http://www.wikidata.org/entity/Q6983170,1.0
Nebuchadnezzar,http://www.wikidata.org/entity/Q12591,0.9
Ned Beatty,http://www.wikidata.org/entity/Q4212,1.0
Neda,http://www.wikidata.org/entity/Q1973890,1.0
Neil,http://www.wikidata.org/entity/Q5570878,1.0
Neil deGrasse Tyson,http://www.wikidata.org/entity/Q310903,1.0
Nemanja,http://www.wikidata.org/entity/Q6990928,1.0
Neo,http://www.wikidata.org/entity/Q1431408,0.32
Neoguri,http://www.wikidata.org/entity/Q16261241,1.0
Neon,http://www.wikidata.org/entity/Q567429,1.0
Nero,http://www.wikidata.org/entity/Q1413,1.0
Netflix,http://www.wikidata.org/entity/Q907311,1.0
Never Been Kissed,http://www.wikidata.org/entity/Q131860173,1.0
New Line Cinema,http://www.wikidata.org/entity/Q79202,1.0
New South Wales,http://www.wikidata.org/entity/Q3224,1.0
New York,http://www.wikidata.org/entity/Q1384,1.0
New York City,http://www.wikidata.org/entity/Q60,1.0
New York Daily News,http://www.wikidata.org/entity/Q627827,1.0
New York Times,http://www.wikidata.org/entity/Q9684,0.88
Newman,http://www.wikidata.org/entity/Q1983554,1.0
Newsweek,http://www.wikidata.org/entity/Q188413,1.0
Niall,http://www.wikidata.org/entity/Q1984564,1.0
Nicholas,http://www.wikidata.org/entity/Q42771,1.0
Nick,http://www.wikidata.org/entity/Q154958,0.53
Nick Cave,http://www.wikidata.org/entity/Q192668,1.0
Nick Kroll,http://www.wikidata.org/entity/Q4241574,1.0
Nicola Coughlan,http://www.wikidata.org/entity/Q38769353,1.0
Nicolas Cage,http://www.wikidata.org/entity/Q42869,1.0
Nicolaus,http://www.wikidata.org/entity/Q1986777,1.0
Nicole,http://www.wikidata.org/entity/Q14753732,1.0
Nicole Kidman,http://www.wikidata.org/entity/Q37459,1.0
Nielsen,http://www.wikidata.org/entity/Q16511256,1.0
Nietzschean,http://www.wikidata.org/entity/Q56405325,0.96
Nikkei Business,http://www.wikidata.org/entity/Q11510189,1.0
Nikki,http://www.wikidata.org/entity/Q1990345,1.0
Nino Rota,http://www.wikidata.org/entity/Q214665,1.0
Niobe,http://www.wikidata.org/entity/Q213621,1.0
Nix,http://www.wikidata.org/entity/Q18161675,1.0
No,http://www.wikidata.org/entity/Q20,0.5
No-Face,http://www.wikidata.org/entity/Q29258951,1.0
Nobel Prize,http://www.wikidata.org/entity/Q7191,1.0
Noel Murray,http://www.wikidata.org/entity/Q1463391,0.57
Noh,http://www.wikidata.org/entity/Q20017809,1.0
Nolan,http://www.wikidata.org/entity/Q20900701,1.0
Nolfi,http://www.wikidata.org/entity/Q37524639,1.0
Noller,http://www.wikidata.org/entity/Q37533142,1.0
Nongshim,http://www.wikidata.org/entity/Q851302,0.8
Noppera,http://www.wikidata.org/entity/Q1353709,0.82
Noriko T.,http://www.wikidata.org/entity/Q111834841,0.72
North African,http://www.wikidata.org/entity/Q218678,0.74
North America,http://www.wikidata.org/entity/Q49,1.0
North American,http://www.wikidata.org/entity/Q49,0.96
Norton,http://www.wikidata.org/entity/Q2790265,1.0
Notoya,http://www.wikidata.org/entity/Q30592071,1.0
November,http://www.wikidata.org/entity/Q125,1.0
November 10,http://www.wikidata.org/entity/Q2988,1.0
November 14,http://www.wikidata.org/entity/Q2983,1.0
November 17,http://www.wikidata.org/entity/Q3028,1.0
November 2,http://www.wikidata.org/entity/Q2996,1.0
November 2006,http://www.wikidata.org/entity/Q235457,1.0
November 2010,http://www.wikidata.org/entity/Q245316,1.0
November 2018,http://www.wikidata.org/entity/Q31179571,1.0
November 2024,http://www.wikidata.org/entity/Q61312920,1.0
November 21,http://www.wikidata.org/entity/Q3023,1.0
November 5,http://www.wikidata.org/entity/Q2993,1.0
November 6,http://www.wikidata.org/entity/Q2992,1.0
November 7,http://www.wikidata.org/entity/Q2989,1.0
November 8,http://www.wikidata.org/entity/Q2990,1.0
Noy,http://www.wikidata.org/entity/Q49831,0.75
Nulman,http://www.wikidata.org/entity/Q37547004,1.0
Numidia,http://www.wikidata.org/entity/Q107306453,1.0
Numidian,http://www.wikidata.org/entity/Q35761,1.0
Nunziata,http://www.wikidata.org/entity/Q7069932,1.0
O%27Brien,http://www.wikidata.org/entity/Q977438,0.75
Obi-Wan,http://www.wikidata.org/entity/Q51740,0.67
Obi-Wan Kenobi,http://www.wikidata.org/entity/Q51740,1.0
